pollution_limit,b,q,mean,stdev,delta,max_P,utility,inertia,reliability
"[0.07085112526256951, 0.013895872351917133, 0.0502811317944335, 0.04708176035198109, 0.0006475891773796362, 0.020728340851725514, 0.0005552858630783442, 0.0666883548197224, 0.015797869483328553, 0.0029993893488388327, 0.016546266321279517, 0.03438600336238051, 0.052801175056014116, 0.00868712765105099, 0.008057268356259662, 0.010942945976356791, 0.06343156561432806, 0.04142642688627566, 0.0041958194239497095, 0.025945044066241565, 0.0207757413011657, 0.06380928110759497, 0.052474364334677184, 0.02171702348928642, 0.005176837150516385, 0.0023109989519274456, 0.0024738552430439284, 0.06132218898021877, 0.003936927256110539, 0.07409009995637988, 0.002122963550470598, 0.03560828455504674, 0.0408366353377243, 0.013110158384782244, 0.012998338392363074, 0.005662404490726737, 0.0056805096381736, 0.009984620101027034, 0.07227983243832876, 0.06165495252118531, 0.02770557400335537, 0.035003693429351924, 0.0264336874040964, 0.004663562799953733, 0.02254482233312872, 0.05315898844038298, 0.0014925293766215961, 0.009896180180861074, 0.05142975594755449, 0.011829539886710367, 0.003178105429200856, 0.014990601112065006, 0.011098060760572044, 0.023250712662561946, 0.019241214188727884, 0.011797593739426803, 0.014963733927281488, 0.022115748228205025, 0.08567777515926894, 0.00393018381184738, 0.008021583491044915, 0.016119684527954124, 0.038748991590548704, 0.026105208413147812, 0.07230350783837101, 0.016087481010895844, 0.012315604294394423, 0.001129151870513381, 0.0544078753848595, 0.019717145484588004, 0.019741514667588195, 0.00795590244926575, 0.052848985537509864, 0.07871071618909446, 0.0556643654490773, 0.0009390567130112493, 0.03756703557579015, 0.006471962499050687, 0.01738887299076252, 0.0028920811184008134, 0.01637220935283474, 0.013431299528875246, 0.0204304152855616, 0.04005153609610369, 0.013011804451416094, 0.020891933604552385, 0.03707576805073694, 0.02887868910945209, 0.01969098237920476, 0.04424015947377477, 0.026481937287691295, 0.018062448662013786, 0.03391997846023987, 0.017017811182859346, 0.010453891607449348, 0.020859887137513234, 0.04249886460066662, 0.026206660040016483, 0.025600175952851585, 0.008472398646142243]",0.1370784048581735,2.0324023174392627,0.0231017432444765,0.0022391376447173,0.9872654776105082,7.615517477778955,0.6034958363507483,0.7777777777777778,0.030000000000000075
"[0.07085112526256951, 0.013895872351917133, 0.0502811317944335, 0.04708176035198109, 0.0006475891773796362, 0.020728340851725514, 0.0005552858630783442, 0.0666883548197224, 0.015797869483328553, 0.0029993893488388327, 0.016546266321279517, 0.03438600336238051, 0.052801175056014116, 0.00868712765105099, 0.008057268356259662, 0.010942945976356791, 0.06343156561432806, 0.04142642688627566, 0.0041958194239497095, 0.025945044066241565, 0.0207757413011657, 0.06380928110759497, 0.052474364334677184, 0.02171702348928642, 0.005176837150516385, 0.0023109989519274456, 0.0024738552430439284, 0.06132218898021877, 0.003936927256110539, 0.07409009995637988, 0.002122963550470598, 0.03560828455504674, 0.0408366353377243, 0.013110158384782244, 0.012998338392363074, 0.005662404490726737, 0.0056805096381736, 0.009984620101027034, 0.07227983243832876, 0.06165495252118531, 0.02770557400335537, 0.035003693429351924, 0.0264336874040964, 0.004663562799953733, 0.02254482233312872, 0.05315898844038298, 0.0014925293766215961, 0.009896180180861074, 0.05142975594755449, 0.011829539886710367, 0.003178105429200856, 0.014990601112065006, 0.011098060760572044, 0.023250712662561946, 0.019241214188727884, 0.011797593739426803, 0.014963733927281488, 0.022115748228205025, 0.08567777515926894, 0.00393018381184738, 0.008021583491044915, 0.016119684527954124, 0.038748991590548704, 0.026105208413147812, 0.07230350783837101, 0.016087481010895844, 0.012315604294394423, 0.001129151870513381, 0.0544078753848595, 0.019717145484588004, 0.019741514667588195, 0.00795590244926575, 0.052848985537509864, 0.07871071618909446, 0.0556643654490773, 0.0009390567130112493, 0.03756703557579015, 0.006471962499050687, 0.01738887299076252, 0.0028920811184008134, 0.01637220935283474, 0.013431299528875246, 0.0204304152855616, 0.04005153609610369, 0.013011804451416094, 0.020891933604552385, 0.03707576805073694, 0.02887868910945209, 0.01969098237920476, 0.04424015947377477, 0.026481937287691295, 0.018062448662013786, 0.03391997846023987, 0.017017811182859346, 0.010453891607449348, 0.020859887137513234, 0.04249886460066662, 0.026206660040016483, 0.025600175952851585, 0.008472398646142243]",0.1206068952617858,3.2791070805666296,0.0472830137715462,0.001667307272905,0.9330049626617296,8.972350334863021,0.1737810188754278,0.7777777777777778,0.06060000000000014
"[0.07085112526256951, 0.013895872351917133, 0.0502811317944335, 0.04708176035198109, 0.0006475891773796362, 0.020728340851725514, 0.0005552858630783442, 0.0666883548197224, 0.015797869483328553, 0.0029993893488388327, 0.016546266321279517, 0.03438600336238051, 0.052801175056014116, 0.00868712765105099, 0.008057268356259662, 0.010942945976356791, 0.06343156561432806, 0.04142642688627566, 0.0041958194239497095, 0.025945044066241565, 0.0207757413011657, 0.06380928110759497, 0.052474364334677184, 0.02171702348928642, 0.005176837150516385, 0.0023109989519274456, 0.0024738552430439284, 0.06132218898021877, 0.003936927256110539, 0.07409009995637988, 0.002122963550470598, 0.03560828455504674, 0.0408366353377243, 0.013110158384782244, 0.012998338392363074, 0.005662404490726737, 0.0056805096381736, 0.009984620101027034, 0.07227983243832876, 0.06165495252118531, 0.02770557400335537, 0.035003693429351924, 0.0264336874040964, 0.004663562799953733, 0.02254482233312872, 0.05315898844038298, 0.0014925293766215961, 0.009896180180861074, 0.05142975594755449, 0.011829539886710367, 0.003178105429200856, 0.014990601112065006, 0.011098060760572044, 0.023250712662561946, 0.019241214188727884, 0.011797593739426803, 0.014963733927281488, 0.022115748228205025, 0.08567777515926894, 0.00393018381184738, 0.008021583491044915, 0.016119684527954124, 0.038748991590548704, 0.026105208413147812, 0.07230350783837101, 0.016087481010895844, 0.012315604294394423, 0.001129151870513381, 0.0544078753848595, 0.019717145484588004, 0.019741514667588195, 0.00795590244926575, 0.052848985537509864, 0.07871071618909446, 0.0556643654490773, 0.0009390567130112493, 0.03756703557579015, 0.006471962499050687, 0.01738887299076252, 0.0028920811184008134, 0.01637220935283474, 0.013431299528875246, 0.0204304152855616, 0.04005153609610369, 0.013011804451416094, 0.020891933604552385, 0.03707576805073694, 0.02887868910945209, 0.01969098237920476, 0.04424015947377477, 0.026481937287691295, 0.018062448662013786, 0.03391997846023987, 0.017017811182859346, 0.010453891607449348, 0.020859887137513234, 0.04249886460066662, 0.026206660040016483, 0.025600175952851585, 0.008472398646142243]",0.4414881736956257,4.282712430569775,0.02990295522196,0.0023564006158166,0.956077435058705,0.1912145065920316,0.25270142218755287,0.7777777777777778,1.0000000000000007
"[0.07085112526256951, 0.013895872351917133, 0.0502811317944335, 0.04708176035198109, 0.0006475891773796362, 0.020728340851725514, 0.0005552858630783442, 0.0666883548197224, 0.015797869483328553, 0.0029993893488388327, 0.016546266321279517, 0.03438600336238051, 0.052801175056014116, 0.00868712765105099, 0.008057268356259662, 0.010942945976356791, 0.06343156561432806, 0.04142642688627566, 0.0041958194239497095, 0.025945044066241565, 0.0207757413011657, 0.06380928110759497, 0.052474364334677184, 0.02171702348928642, 0.005176837150516385, 0.0023109989519274456, 0.0024738552430439284, 0.06132218898021877, 0.003936927256110539, 0.07409009995637988, 0.002122963550470598, 0.03560828455504674, 0.0408366353377243, 0.013110158384782244, 0.012998338392363074, 0.005662404490726737, 0.0056805096381736, 0.009984620101027034, 0.07227983243832876, 0.06165495252118531, 0.02770557400335537, 0.035003693429351924, 0.0264336874040964, 0.004663562799953733, 0.02254482233312872, 0.05315898844038298, 0.0014925293766215961, 0.009896180180861074, 0.05142975594755449, 0.011829539886710367, 0.003178105429200856, 0.014990601112065006, 0.011098060760572044, 0.023250712662561946, 0.019241214188727884, 0.011797593739426803, 0.014963733927281488, 0.022115748228205025, 0.08567777515926894, 0.00393018381184738, 0.008021583491044915, 0.016119684527954124, 0.038748991590548704, 0.026105208413147812, 0.07230350783837101, 0.016087481010895844, 0.012315604294394423, 0.001129151870513381, 0.0544078753848595, 0.019717145484588004, 0.019741514667588195, 0.00795590244926575, 0.052848985537509864, 0.07871071618909446, 0.0556643654490773, 0.0009390567130112493, 0.03756703557579015, 0.006471962499050687, 0.01738887299076252, 0.0028920811184008134, 0.01637220935283474, 0.013431299528875246, 0.0204304152855616, 0.04005153609610369, 0.013011804451416094, 0.020891933604552385, 0.03707576805073694, 0.02887868910945209, 0.01969098237920476, 0.04424015947377477, 0.026481937287691295, 0.018062448662013786, 0.03391997846023987, 0.017017811182859346, 0.010453891607449348, 0.020859887137513234, 0.04249886460066662, 0.026206660040016483, 0.025600175952851585, 0.008472398646142243]",0.1921539614042056,3.303471312629873,0.0126626343082307,0.0019033393719635,0.9443721151248448,0.34837993682598933,0.2050642969464397,0.7777777777777778,1.0000000000000007
"[0.07085112526256951, 0.013895872351917133, 0.0502811317944335, 0.04708176035198109, 0.0006475891773796362, 0.020728340851725514, 0.0005552858630783442, 0.0666883548197224, 0.015797869483328553, 0.0029993893488388327, 0.016546266321279517, 0.03438600336238051, 0.052801175056014116, 0.00868712765105099, 0.008057268356259662, 0.010942945976356791, 0.06343156561432806, 0.04142642688627566, 0.0041958194239497095, 0.025945044066241565, 0.0207757413011657, 0.06380928110759497, 0.052474364334677184, 0.02171702348928642, 0.005176837150516385, 0.0023109989519274456, 0.0024738552430439284, 0.06132218898021877, 0.003936927256110539, 0.07409009995637988, 0.002122963550470598, 0.03560828455504674, 0.0408366353377243, 0.013110158384782244, 0.012998338392363074, 0.005662404490726737, 0.0056805096381736, 0.009984620101027034, 0.07227983243832876, 0.06165495252118531, 0.02770557400335537, 0.035003693429351924, 0.0264336874040964, 0.004663562799953733, 0.02254482233312872, 0.05315898844038298, 0.0014925293766215961, 0.009896180180861074, 0.05142975594755449, 0.011829539886710367, 0.003178105429200856, 0.014990601112065006, 0.011098060760572044, 0.023250712662561946, 0.019241214188727884, 0.011797593739426803, 0.014963733927281488, 0.022115748228205025, 0.08567777515926894, 0.00393018381184738, 0.008021583491044915, 0.016119684527954124, 0.038748991590548704, 0.026105208413147812, 0.07230350783837101, 0.016087481010895844, 0.012315604294394423, 0.001129151870513381, 0.0544078753848595, 0.019717145484588004, 0.019741514667588195, 0.00795590244926575, 0.052848985537509864, 0.07871071618909446, 0.0556643654490773, 0.0009390567130112493, 0.03756703557579015, 0.006471962499050687, 0.01738887299076252, 0.0028920811184008134, 0.01637220935283474, 0.013431299528875246, 0.0204304152855616, 0.04005153609610369, 0.013011804451416094, 0.020891933604552385, 0.03707576805073694, 0.02887868910945209, 0.01969098237920476, 0.04424015947377477, 0.026481937287691295, 0.018062448662013786, 0.03391997846023987, 0.017017811182859346, 0.010453891607449348, 0.020859887137513234, 0.04249886460066662, 0.026206660040016483, 0.025600175952851585, 0.008472398646142243]",0.2734626596088857,2.300749940890457,0.0353080184308727,0.0034736911517796,0.9465325423155532,3.7863282338023296,0.21242208381788782,0.7777777777777778,0.09509999999999996
"[0.07085112526256951, 0.013895872351917133, 0.0502811317944335, 0.04708176035198109, 0.0006475891773796362, 0.020728340851725514, 0.0005552858630783442, 0.0666883548197224, 0.015797869483328553, 0.0029993893488388327, 0.016546266321279517, 0.03438600336238051, 0.052801175056014116, 0.00868712765105099, 0.008057268356259662, 0.010942945976356791, 0.06343156561432806, 0.04142642688627566, 0.0041958194239497095, 0.025945044066241565, 0.0207757413011657, 0.06380928110759497, 0.052474364334677184, 0.02171702348928642, 0.005176837150516385, 0.0023109989519274456, 0.0024738552430439284, 0.06132218898021877, 0.003936927256110539, 0.07409009995637988, 0.002122963550470598, 0.03560828455504674, 0.0408366353377243, 0.013110158384782244, 0.012998338392363074, 0.005662404490726737, 0.0056805096381736, 0.009984620101027034, 0.07227983243832876, 0.06165495252118531, 0.02770557400335537, 0.035003693429351924, 0.0264336874040964, 0.004663562799953733, 0.02254482233312872, 0.05315898844038298, 0.0014925293766215961, 0.009896180180861074, 0.05142975594755449, 0.011829539886710367, 0.003178105429200856, 0.014990601112065006, 0.011098060760572044, 0.023250712662561946, 0.019241214188727884, 0.011797593739426803, 0.014963733927281488, 0.022115748228205025, 0.08567777515926894, 0.00393018381184738, 0.008021583491044915, 0.016119684527954124, 0.038748991590548704, 0.026105208413147812, 0.07230350783837101, 0.016087481010895844, 0.012315604294394423, 0.001129151870513381, 0.0544078753848595, 0.019717145484588004, 0.019741514667588195, 0.00795590244926575, 0.052848985537509864, 0.07871071618909446, 0.0556643654490773, 0.0009390567130112493, 0.03756703557579015, 0.006471962499050687, 0.01738887299076252, 0.0028920811184008134, 0.01637220935283474, 0.013431299528875246, 0.0204304152855616, 0.04005153609610369, 0.013011804451416094, 0.020891933604552385, 0.03707576805073694, 0.02887868910945209, 0.01969098237920476, 0.04424015947377477, 0.026481937287691295, 0.018062448662013786, 0.03391997846023987, 0.017017811182859346, 0.010453891607449348, 0.020859887137513234, 0.04249886460066662, 0.026206660040016483, 0.025600175952851585, 0.008472398646142243]",0.4422075113377081,3.774622539159272,0.0105549414484709,0.0042768661381653,0.9716609280262112,0.14825353496331803,0.36384048250154827,0.7777777777777778,1.0000000000000007
"[0.07085112526256951, 0.013895872351917133, 0.0502811317944335, 0.04708176035198109, 0.0006475891773796362, 0.020728340851725514, 0.0005552858630783442, 0.0666883548197224, 0.015797869483328553, 0.0029993893488388327, 0.016546266321279517, 0.03438600336238051, 0.052801175056014116, 0.00868712765105099, 0.008057268356259662, 0.010942945976356791, 0.06343156561432806, 0.04142642688627566, 0.0041958194239497095, 0.025945044066241565, 0.0207757413011657, 0.06380928110759497, 0.052474364334677184, 0.02171702348928642, 0.005176837150516385, 0.0023109989519274456, 0.0024738552430439284, 0.06132218898021877, 0.003936927256110539, 0.07409009995637988, 0.002122963550470598, 0.03560828455504674, 0.0408366353377243, 0.013110158384782244, 0.012998338392363074, 0.005662404490726737, 0.0056805096381736, 0.009984620101027034, 0.07227983243832876, 0.06165495252118531, 0.02770557400335537, 0.035003693429351924, 0.0264336874040964, 0.004663562799953733, 0.02254482233312872, 0.05315898844038298, 0.0014925293766215961, 0.009896180180861074, 0.05142975594755449, 0.011829539886710367, 0.003178105429200856, 0.014990601112065006, 0.011098060760572044, 0.023250712662561946, 0.019241214188727884, 0.011797593739426803, 0.014963733927281488, 0.022115748228205025, 0.08567777515926894, 0.00393018381184738, 0.008021583491044915, 0.016119684527954124, 0.038748991590548704, 0.026105208413147812, 0.07230350783837101, 0.016087481010895844, 0.012315604294394423, 0.001129151870513381, 0.0544078753848595, 0.019717145484588004, 0.019741514667588195, 0.00795590244926575, 0.052848985537509864, 0.07871071618909446, 0.0556643654490773, 0.0009390567130112493, 0.03756703557579015, 0.006471962499050687, 0.01738887299076252, 0.0028920811184008134, 0.01637220935283474, 0.013431299528875246, 0.0204304152855616, 0.04005153609610369, 0.013011804451416094, 0.020891933604552385, 0.03707576805073694, 0.02887868910945209, 0.01969098237920476, 0.04424015947377477, 0.026481937287691295, 0.018062448662013786, 0.03391997846023987, 0.017017811182859346, 0.010453891607449348, 0.020859887137513234, 0.04249886460066662, 0.026206660040016483, 0.025600175952851585, 0.008472398646142243]",0.3016530125750196,3.67581664787382,0.0383891782536468,0.0040535707401182,0.9677741560660136,0.30588570889326117,0.32849408063457325,0.7777777777777778,1.0000000000000007
"[0.07085112526256951, 0.013895872351917133, 0.0502811317944335, 0.04708176035198109, 0.0006475891773796362, 0.020728340851725514, 0.0005552858630783442, 0.0666883548197224, 0.015797869483328553, 0.0029993893488388327, 0.016546266321279517, 0.03438600336238051, 0.052801175056014116, 0.00868712765105099, 0.008057268356259662, 0.010942945976356791, 0.06343156561432806, 0.04142642688627566, 0.0041958194239497095, 0.025945044066241565, 0.0207757413011657, 0.06380928110759497, 0.052474364334677184, 0.02171702348928642, 0.005176837150516385, 0.0023109989519274456, 0.0024738552430439284, 0.06132218898021877, 0.003936927256110539, 0.07409009995637988, 0.002122963550470598, 0.03560828455504674, 0.0408366353377243, 0.013110158384782244, 0.012998338392363074, 0.005662404490726737, 0.0056805096381736, 0.009984620101027034, 0.07227983243832876, 0.06165495252118531, 0.02770557400335537, 0.035003693429351924, 0.0264336874040964, 0.004663562799953733, 0.02254482233312872, 0.05315898844038298, 0.0014925293766215961, 0.009896180180861074, 0.05142975594755449, 0.011829539886710367, 0.003178105429200856, 0.014990601112065006, 0.011098060760572044, 0.023250712662561946, 0.019241214188727884, 0.011797593739426803, 0.014963733927281488, 0.022115748228205025, 0.08567777515926894, 0.00393018381184738, 0.008021583491044915, 0.016119684527954124, 0.038748991590548704, 0.026105208413147812, 0.07230350783837101, 0.016087481010895844, 0.012315604294394423, 0.001129151870513381, 0.0544078753848595, 0.019717145484588004, 0.019741514667588195, 0.00795590244926575, 0.052848985537509864, 0.07871071618909446, 0.0556643654490773, 0.0009390567130112493, 0.03756703557579015, 0.006471962499050687, 0.01738887299076252, 0.0028920811184008134, 0.01637220935283474, 0.013431299528875246, 0.0204304152855616, 0.04005153609610369, 0.013011804451416094, 0.020891933604552385, 0.03707576805073694, 0.02887868910945209, 0.01969098237920476, 0.04424015947377477, 0.026481937287691295, 0.018062448662013786, 0.03391997846023987, 0.017017811182859346, 0.010453891607449348, 0.020859887137513234, 0.04249886460066662, 0.026206660040016483, 0.025600175952851585, 0.008472398646142243]",0.2945448629231713,4.1176320552367285,0.0193243345634652,0.0031264132105445,0.9371441877762446,0.22892355369759376,0.18392127279747295,0.7777777777777778,1.0000000000000007
"[0.07085112526256951, 0.013895872351917133, 0.0502811317944335, 0.04708176035198109, 0.0006475891773796362, 0.020728340851725514, 0.0005552858630783442, 0.0666883548197224, 0.015797869483328553, 0.0029993893488388327, 0.016546266321279517, 0.03438600336238051, 0.052801175056014116, 0.00868712765105099, 0.008057268356259662, 0.010942945976356791, 0.06343156561432806, 0.04142642688627566, 0.0041958194239497095, 0.025945044066241565, 0.0207757413011657, 0.06380928110759497, 0.052474364334677184, 0.02171702348928642, 0.005176837150516385, 0.0023109989519274456, 0.0024738552430439284, 0.06132218898021877, 0.003936927256110539, 0.07409009995637988, 0.002122963550470598, 0.03560828455504674, 0.0408366353377243, 0.013110158384782244, 0.012998338392363074, 0.005662404490726737, 0.0056805096381736, 0.009984620101027034, 0.07227983243832876, 0.06165495252118531, 0.02770557400335537, 0.035003693429351924, 0.0264336874040964, 0.004663562799953733, 0.02254482233312872, 0.05315898844038298, 0.0014925293766215961, 0.009896180180861074, 0.05142975594755449, 0.011829539886710367, 0.003178105429200856, 0.014990601112065006, 0.011098060760572044, 0.023250712662561946, 0.019241214188727884, 0.011797593739426803, 0.014963733927281488, 0.022115748228205025, 0.08567777515926894, 0.00393018381184738, 0.008021583491044915, 0.016119684527954124, 0.038748991590548704, 0.026105208413147812, 0.07230350783837101, 0.016087481010895844, 0.012315604294394423, 0.001129151870513381, 0.0544078753848595, 0.019717145484588004, 0.019741514667588195, 0.00795590244926575, 0.052848985537509864, 0.07871071618909446, 0.0556643654490773, 0.0009390567130112493, 0.03756703557579015, 0.006471962499050687, 0.01738887299076252, 0.0028920811184008134, 0.01637220935283474, 0.013431299528875246, 0.0204304152855616, 0.04005153609610369, 0.013011804451416094, 0.020891933604552385, 0.03707576805073694, 0.02887868910945209, 0.01969098237920476, 0.04424015947377477, 0.026481937287691295, 0.018062448662013786, 0.03391997846023987, 0.017017811182859346, 0.010453891607449348, 0.020859887137513234, 0.04249886460066662, 0.026206660040016483, 0.025600175952851585, 0.008472398646142243]",0.1852430830953149,2.1744437644808445,0.0203008096517087,0.0013793828275979,0.9706950196513534,5.599181261838579,0.35443694977651913,0.7777777777777778,0.055600000000000094
"[0.07085112526256951, 0.013895872351917133, 0.0502811317944335, 0.04708176035198109, 0.0006475891773796362, 0.020728340851725514, 0.0005552858630783442, 0.0666883548197224, 0.015797869483328553, 0.0029993893488388327, 0.016546266321279517, 0.03438600336238051, 0.052801175056014116, 0.00868712765105099, 0.008057268356259662, 0.010942945976356791, 0.06343156561432806, 0.04142642688627566, 0.0041958194239497095, 0.025945044066241565, 0.0207757413011657, 0.06380928110759497, 0.052474364334677184, 0.02171702348928642, 0.005176837150516385, 0.0023109989519274456, 0.0024738552430439284, 0.06132218898021877, 0.003936927256110539, 0.07409009995637988, 0.002122963550470598, 0.03560828455504674, 0.0408366353377243, 0.013110158384782244, 0.012998338392363074, 0.005662404490726737, 0.0056805096381736, 0.009984620101027034, 0.07227983243832876, 0.06165495252118531, 0.02770557400335537, 0.035003693429351924, 0.0264336874040964, 0.004663562799953733, 0.02254482233312872, 0.05315898844038298, 0.0014925293766215961, 0.009896180180861074, 0.05142975594755449, 0.011829539886710367, 0.003178105429200856, 0.014990601112065006, 0.011098060760572044, 0.023250712662561946, 0.019241214188727884, 0.011797593739426803, 0.014963733927281488, 0.022115748228205025, 0.08567777515926894, 0.00393018381184738, 0.008021583491044915, 0.016119684527954124, 0.038748991590548704, 0.026105208413147812, 0.07230350783837101, 0.016087481010895844, 0.012315604294394423, 0.001129151870513381, 0.0544078753848595, 0.019717145484588004, 0.019741514667588195, 0.00795590244926575, 0.052848985537509864, 0.07871071618909446, 0.0556643654490773, 0.0009390567130112493, 0.03756703557579015, 0.006471962499050687, 0.01738887299076252, 0.0028920811184008134, 0.01637220935283474, 0.013431299528875246, 0.0204304152855616, 0.04005153609610369, 0.013011804451416094, 0.020891933604552385, 0.03707576805073694, 0.02887868910945209, 0.01969098237920476, 0.04424015947377477, 0.026481937287691295, 0.018062448662013786, 0.03391997846023987, 0.017017811182859346, 0.010453891607449348, 0.020859887137513234, 0.04249886460066662, 0.026206660040016483, 0.025600175952851585, 0.008472398646142243]",0.3675312677701485,3.878415389858131,0.0149978103930586,0.0032516076860642,0.9533483537238931,0.18165181838588285,0.23968614709901892,0.7777777777777778,1.0000000000000007
